t =     0.2000
           x          rho            u            p
    -1.00000      0.00686     -6.88342      0.01738
    -0.99800      0.00689     -6.87508      0.01749
    -0.99600      0.00692     -6.86674      0.01760
    -0.99399      0.00695     -6.85840      0.01771
    -0.99199      0.00698     -6.85006      0.01782
    -0.98999      0.00701     -6.84171      0.01793
    -0.98799      0.00705     -6.83337      0.01804
    -0.98599      0.00708     -6.82503      0.01815
    -0.98398      0.00711     -6.81669      0.01827
    -0.98198      0.00714     -6.80835      0.01838
    -0.97998      0.00717     -6.80001      0.01849
    -0.97798      0.00720     -6.79166      0.01861
    -0.97598      0.00723     -6.78332      0.01872
    -0.97397      0.00727     -6.77498      0.01884
    -0.97197      0.00730     -6.76664      0.01895
    -0.96997      0.00733     -6.75830      0.01907
    -0.96797      0.00736     -6.74996      0.01918
    -0.96597      0.00739     -6.74161      0.01930
    -0.96396      0.00743     -6.73327      0.01942
    -0.96196      0.00746     -6.72493      0.01954
    -0.95996      0.00749     -6.71659      0.01966
    -0.95796      0.00752     -6.70825      0.01978
    -0.95596      0.00756     -6.69991      0.01990
    -0.95395      0.00759     -6.69156      0.02002
    -0.95195      0.00762     -6.68322      0.02014
    -0.94995      0.00766     -6.67488      0.02027
    -0.94795      0.00769     -6.66654      0.02039
    -0.94595      0.00772     -6.65820      0.02051
    -0.94394      0.00776     -6.64986      0.02064
    -0.94194      0.00779     -6.64151      0.02076
    -0.93994      0.00782     -6.63317      0.02089
    -0.93794      0.00786     -6.62483      0.02101
    -0.93594      0.00789     -6.61649      0.02114
    -0.93393      0.00792     -6.60815      0.02127
    -0.93193      0.00796     -6.59981      0.02140
    -0.92993      0.00799     -6.59146      0.02153
    -0.92793      0.00803     -6.58312      0.02166
    -0.92593      0.00806     -6.57478      0.02179
    -0.92392      0.00810     -6.56644      0.02192
    -0.92192      0.00813     -6.55810      0.02205
    -0.91992      0.00817     -6.54976      0.02218
    -0.91792      0.00820     -6.54141      0.02232
    -0.91592      0.00824     -6.53307      0.02245
    -0.91391      0.00827     -6.52473      0.02258
    -0.91191      0.00831     -6.51639      0.02272
    -0.90991      0.00834     -6.50805      0.02286
    -0.90791      0.00838     -6.49971      0.02299
    -0.90591      0.00841     -6.49136      0.02313
    -0.90390      0.00845     -6.48302      0.02327
    -0.90190      0.00849     -6.47468      0.02341
    -0.89990      0.00852     -6.46634      0.02355
    -0.89790      0.00856     -6.45800      0.02369
    -0.89590      0.00859     -6.44966      0.02383
    -0.89389      0.00863     -6.44131      0.02397
    -0.89189      0.00867     -6.43297      0.02411
    -0.88989      0.00870     -6.42463      0.02425
    -0.88789      0.00874     -6.41629      0.02440
    -0.88589      0.00878     -6.40795      0.02454
    -0.88388      0.00881     -6.39961      0.02469
    -0.88188      0.00885     -6.39126      0.02483
    -0.87988      0.00889     -6.38292      0.02498
    -0.87788      0.00893     -6.37458      0.02513
    -0.87588      0.00896     -6.36624      0.02528
    -0.87387      0.00900     -6.35790      0.02542
    -0.87187      0.00904     -6.34956      0.02557
    -0.86987      0.00908     -6.34121      0.02572
    -0.86787      0.00912     -6.33287      0.02588
