t =     0.1500
           x          rho            u            p
    -1.00000      0.00309     -8.27231      0.00569
    -0.99800      0.00311     -8.26119      0.00574
    -0.99600      0.00313     -8.25007      0.00580
    -0.99399      0.00315     -8.23895      0.00586
    -0.99199      0.00318     -8.22782      0.00591
    -0.98999      0.00320     -8.21670      0.00597
    -0.98799      0.00322     -8.20558      0.00603
    -0.98599      0.00324     -8.19446      0.00609
    -0.98398      0.00326     -8.18333      0.00615
    -0.98198      0.00329     -8.17221      0.00621
    -0.97998      0.00331     -8.16109      0.00626
    -0.97798      0.00333     -8.14997      0.00632
    -0.97598      0.00336     -8.13885      0.00639
    -0.97397      0.00338     -8.12772      0.00645
    -0.97197      0.00340     -8.11660      0.00651
    -0.96997      0.00342     -8.10548      0.00657
    -0.96797      0.00345     -8.09436      0.00663
    -0.96597      0.00347     -8.08323      0.00670
    -0.96396      0.00349     -8.07211      0.00676
    -0.96196      0.00352     -8.06099      0.00682
    -0.95996      0.00354     -8.04987      0.00689
    -0.95796      0.00357     -8.03874      0.00695
    -0.95596      0.00359     -8.02762      0.00702
    -0.95395      0.00361     -8.01650      0.00709
    -0.95195      0.00364     -8.00538      0.00715
    -0.94995      0.00366     -7.99426      0.00722
    -0.94795      0.00369     -7.98313      0.00729
    -0.94595      0.00371     -7.97201      0.00736
    -0.94394      0.00374     -7.96089      0.00743
    -0.94194      0.00376     -7.94977      0.00750
    -0.93994      0.00379     -7.93864      0.00757
    -0.93794      0.00381     -7.92752      0.00764
    -0.93594      0.00384     -7.91640      0.00771
    -0.93393      0.00386     -7.90528      0.00778
    -0.93193      0.00389     -7.89416      0.00785
    -0.92993      0.00391     -7.88303      0.00793
    -0.92793      0.00394     -7.87191      0.00800
    -0.92593      0.00397     -7.86079      0.00807
    -0.92392      0.00399     -7.84967      0.00815
    -0.92192      0.00402     -7.83854      0.00822
    -0.91992      0.00405     -7.82742      0.00830
    -0.91792      0.00407     -7.81630      0.00838
    -0.91592      0.00410     -7.80518      0.00845
    -0.91391      0.00413     -7.79406      0.00853
    -0.91191      0.00415     -7.78293      0.00861
    -0.90991      0.00418     -7.77181      0.00869
    -0.90791      0.00421     -7.76069      0.00877
    -0.90591      0.00424     -7.74957      0.00885
    -0.90390      0.00426     -7.73844      0.00893
