t =     0.1750
           x          rho            u            p
    -1.00000      0.31377     -4.77589      0.19736
    -0.99800      0.31059     -4.76636      0.19457
    -0.99600      0.30744     -4.75682      0.19181
    -0.99399      0.30432     -4.74729      0.18909
    -0.99199      0.30122     -4.73776      0.18640
    -0.98999      0.29815     -4.72822      0.18374
    -0.98799      0.29510     -4.71869      0.18112
    -0.98599      0.29208     -4.70916      0.17853
    -0.98398      0.28908     -4.69962      0.17597
    -0.98198      0.28611     -4.69009      0.17344
    -0.97998      0.28316     -4.68056      0.17094
    -0.97798      0.28024     -4.67102      0.16847
    -0.97598      0.27734     -4.66149      0.16604
    -0.97397      0.27446     -4.65196      0.16363
    -0.97197      0.27161     -4.64242      0.16126
    -0.96997      0.26878     -4.63289      0.15891
    -0.96797      0.26597     -4.62336      0.15659
    -0.96597      0.26319     -4.61382      0.15431
    -0.96396      0.26044     -4.60429      0.15205
    -0.96196      0.25770     -4.59476      0.14982
    -0.95996      0.25499     -4.58522      0.14762
    -0.95796      0.25230     -4.57569      0.14544
    -0.95596      0.24963     -4.56616      0.14329
    -0.95395      0.24699     -4.55662      0.14117
    -0.95195      0.24437     -4.54709      0.13908
    -0.94995      0.24177     -4.53756      0.13701
    -0.94795      0.23919     -4.52802      0.13497
    -0.94595      0.23664     -4.51849      0.13296
    -0.94394      0.23411     -4.50896      0.13097
    -0.94194      0.23160     -4.49942      0.12901
    -0.93994      0.22911     -4.48989      0.12707
    -0.93794      0.22664     -4.48036      0.12516
    -0.93594      0.22419     -4.47082      0.12327
    -0.93393      0.22177     -4.46129      0.12141
    -0.93193      0.21936     -4.45176      0.11957
    -0.92993      0.21698     -4.44222      0.11776
    -0.92793      0.21462     -4.43269      0.11597
    -0.92593      0.21227     -4.42316      0.11420
    -0.92392      0.20995     -4.41362      0.11245
    -0.92192      0.20765     -4.40409      0.11073
    -0.91992      0.20537     -4.39456      0.10903
    -0.91792      0.20311     -4.38502      0.10735
    -0.91592      0.20087     -4.37549      0.10570
    -0.91391      0.19865     -4.36596      0.10407
    -0.91191      0.19645     -4.35642      0.10246
    -0.90991      0.19426     -4.34689      0.10087
    -0.90791      0.19210     -4.33736      0.09930
    -0.90591      0.18996     -4.32782      0.09775
    -0.90390      0.18783     -4.31829      0.09622
    -0.90190      0.18573     -4.30876      0.09472
    -0.89990      0.18364     -4.29922      0.09323
    -0.89790      0.18158     -4.28969      0.09177
    -0.89590      0.17953     -4.28016      0.09032
    -0.89389      0.17750     -4.27062      0.08889
    -0.89189      0.17549     -4.26109      0.08749
    -0.88989      0.17349     -4.25156      0.08610
    -0.88789      0.17152     -4.24202      0.08473
    -0.88589      0.16956     -4.23249      0.08338
    -0.88388      0.16762     -4.22296      0.08205
    -0.88188      0.16570     -4.21342      0.08073
    -0.87988      0.16379     -4.20389      0.07944
    -0.87788      0.16191     -4.19436      0.07816
    -0.87588      0.16004     -4.18482      0.07690
    -0.87387      0.15819     -4.17529      0.07566
    -0.87187      0.15635     -4.16576      0.07443
    -0.86987      0.15454     -4.15622      0.07322
    -0.86787      0.15274     -4.14669      0.07203
    -0.86587      0.15095     -4.13716      0.07086
    -0.86386      0.14919     -4.12762      0.06970
    -0.86186      0.14744     -4.11809      0.06856
    -0.85986      0.14570     -4.10856      0.06743
    -0.85786      0.14398     -4.09902      0.06632
    -0.85586      0.14228     -4.08949      0.06522
    -0.85385      0.14060     -4.07996      0.06415
    -0.85185      0.13893     -4.07042      0.06308
    -0.84985      0.13728     -4.06089      0.06203
    -0.84785      0.13564     -4.05136      0.06100
    -0.84585      0.13402     -4.04182      0.05998
    -0.84384      0.13241     -4.03229      0.05898
    -0.84184      0.13082     -4.02276      0.05799
    -0.83984      0.12924     -4.01322      0.05701
    -0.83784      0.12768     -4.00369      0.05605
    -0.83584      0.12614     -3.99416      0.05510
    -0.83383      0.12461     -3.98462      0.05417
    -0.83183      0.12309     -3.97509      0.05325
    -0.82983      0.12159     -3.96556      0.05234
    -0.82783      0.12011     -3.95602      0.05145
    -0.82583      0.11863     -3.94649      0.05057
    -0.82382      0.11718     -3.93696      0.04970
    -0.82182      0.11574     -3.92742      0.04885
    -0.81982      0.11431     -3.91789      0.04801
    -0.81782      0.11289     -3.90836      0.04718
    -0.81582      0.11149     -3.89882      0.04636
    -0.81381      0.11011     -3.88929      0.04556
    -0.81181      0.10873     -3.87976      0.04476
    -0.80981      0.10738     -3.87022      0.04398
    -0.80781      0.10603     -3.86069      0.04321
    -0.80581      0.10470     -3.85116      0.04245
    -0.80380      0.10338     -3.84162      0.04171
    -0.80180      0.10208     -3.83209      0.04097
