t =     0.1250
           x          rho            u            p
    -1.00000      1.00000     -6.00000      1.00000
    -0.99800      1.00000     -6.00000      1.00000
    -0.99600      1.00000     -6.00000      1.00000
    -0.99399      1.00000     -6.00000      1.00000
    -0.99199      1.00000     -6.00000      1.00000
    -0.98999      1.00000     -6.00000      1.00000
    -0.98799      1.00000     -6.00000      1.00000
    -0.98599      1.00000     -6.00000      1.00000
    -0.98398      1.00000     -6.00000      1.00000
    -0.98198      1.00000     -6.00000      1.00000
    -0.97998      1.00000     -6.00000      1.00000
    -0.97798      1.00000     -6.00000      1.00000
    -0.97598      1.00000     -6.00000      1.00000
    -0.97397      1.00000     -6.00000      1.00000
    -0.97197      1.00000     -6.00000      1.00000
    -0.96997      1.00000     -6.00000      1.00000
    -0.96797      1.00000     -6.00000      1.00000
    -0.96597      1.00000     -6.00000      1.00000
    -0.96396      1.00000     -6.00000      1.00000
    -0.96196      1.00000     -6.00000      1.00000
    -0.95996      1.00000     -6.00000      1.00000
    -0.95796      1.00000     -6.00000      1.00000
    -0.95596      1.00000     -6.00000      1.00000
    -0.95395      1.00000     -6.00000      1.00000
    -0.95195      1.00000     -6.00000      1.00000
    -0.94995      1.00000     -6.00000      1.00000
    -0.94795      1.00000     -6.00000      1.00000
    -0.94595      1.00000     -6.00000      1.00000
    -0.94394      1.00000     -6.00000      1.00000
    -0.94194      1.00000     -6.00000      1.00000
    -0.93994      1.00000     -6.00000      1.00000
    -0.93794      1.00000     -6.00000      1.00000
    -0.93594      1.00000     -6.00000      1.00000
    -0.93393      1.00000     -6.00000      1.00000
    -0.93193      1.00000     -6.00000      1.00000
    -0.92993      1.00000     -6.00000      1.00000
    -0.92793      1.00000     -6.00000      1.00000
    -0.92593      1.00000     -6.00000      1.00000
    -0.92392      1.00000     -6.00000      1.00000
    -0.92192      1.00000     -6.00000      1.00000
    -0.91992      1.00000     -6.00000      1.00000
    -0.91792      1.00000     -6.00000      1.00000
    -0.91592      1.00000     -6.00000      1.00000
    -0.91391      1.00000     -6.00000      1.00000
    -0.91191      1.00000     -6.00000      1.00000
    -0.90991      1.00000     -6.00000      1.00000
    -0.90791      1.00000     -6.00000      1.00000
    -0.90591      1.00000     -6.00000      1.00000
    -0.90390      1.00000     -6.00000      1.00000
    -0.90190      1.00000     -6.00000      1.00000
    -0.89990      1.00000     -6.00000      1.00000
    -0.89790      0.99998     -5.99997      0.99997
    -0.89590      0.98875     -5.98663      0.98428
    -0.89389      0.97762     -5.97328      0.96881
    -0.89189      0.96659     -5.95993      0.95354
    -0.88989      0.95566     -5.94659      0.93849
    -0.88789      0.94484     -5.93324      0.92363
    -0.88589      0.93411     -5.91989      0.90898
    -0.88388      0.92347     -5.90655      0.89453
    -0.88188      0.91294     -5.89320      0.88027
    -0.87988      0.90250     -5.87985      0.86621
    -0.87788      0.89215     -5.86651      0.85235
    -0.87588      0.88191     -5.85316      0.83867
    -0.87387      0.87175     -5.83981      0.82518
    -0.87187      0.86169     -5.82647      0.81188
    -0.86987      0.85173     -5.81312      0.79877
