t =     0.5000
           x          rho            u            p
    -1.00000      0.40188     -1.37639      0.11163
    -0.99800      0.39973     -1.37305      0.11080
    -0.99600      0.39760     -1.36972      0.10997
    -0.99399      0.39547     -1.36638      0.10915
    -0.99199      0.39335     -1.36304      0.10833
    -0.98999      0.39124     -1.35971      0.10752
    -0.98799      0.38914     -1.35637      0.10671
    -0.98599      0.38705     -1.35303      0.10591
    -0.98398      0.38497     -1.34970      0.10511
    -0.98198      0.38289     -1.34636      0.10432
    -0.97998      0.38083     -1.34302      0.10353
    -0.97798      0.37877     -1.33969      0.10275
    -0.97598      0.37673     -1.33635      0.10198
    -0.97397      0.37469     -1.33301      0.10121
    -0.97197      0.37266     -1.32968      0.10044
    -0.96997      0.37064     -1.32634      0.09968
    -0.96797      0.36863     -1.32300      0.09892
    -0.96597      0.36663     -1.31967      0.09817
    -0.96396      0.36464     -1.31633      0.09742
    -0.96196      0.36265     -1.31299      0.09668
    -0.95996      0.36067     -1.30966      0.09594
    -0.95796      0.35871     -1.30632      0.09521
    -0.95596      0.35675     -1.30298      0.09449
    -0.95395      0.35480     -1.29965      0.09376
    -0.95195      0.35285     -1.29631      0.09305
    -0.94995      0.35092     -1.29297      0.09233
    -0.94795      0.34900     -1.28964      0.09162
    -0.94595      0.34708     -1.28630      0.09092
    -0.94394      0.34517     -1.28296      0.09022
    -0.94194      0.34327     -1.27963      0.08953
    -0.93994      0.34138     -1.27629      0.08884
    -0.93794      0.33950     -1.27295      0.08815
    -0.93594      0.33762     -1.26962      0.08747
    -0.93393      0.33576     -1.26628      0.08679
    -0.93193      0.33390     -1.26294      0.08612
    -0.92993      0.33205     -1.25961      0.08546
    -0.92793      0.33021     -1.25627      0.08479
    -0.92593      0.32837     -1.25293      0.08413
    -0.92392      0.32655     -1.24960      0.08348
    -0.92192      0.32473     -1.24626      0.08283
    -0.91992      0.32292     -1.24292      0.08219
    -0.91792      0.32112     -1.23959      0.08154
    -0.91592      0.31933     -1.23625      0.08091
    -0.91391      0.31754     -1.23291      0.08028
    -0.91191      0.31577     -1.22958      0.07965
    -0.90991      0.31400     -1.22624      0.07902
    -0.90791      0.31224     -1.22290      0.07840
    -0.90591      0.31048     -1.21957      0.07779
    -0.90390      0.30874     -1.21623      0.07718
    -0.90190      0.30700     -1.21289      0.07657
    -0.89990      0.30527     -1.20956      0.07597
    -0.89790      0.30355     -1.20622      0.07537
    -0.89590      0.30183     -1.20288      0.07477
    -0.89389      0.30013     -1.19955      0.07418
    -0.89189      0.29843     -1.19621      0.07359
    -0.88989      0.29674     -1.19287      0.07301
    -0.88789      0.29505     -1.18954      0.07243
    -0.88589      0.29338     -1.18620      0.07186
    -0.88388      0.29171     -1.18286      0.07128
    -0.88188      0.29005     -1.17953      0.07072
    -0.87988      0.28840     -1.17619      0.07015
    -0.87788      0.28675     -1.17285      0.06959
    -0.87588      0.28512     -1.16952      0.06904
    -0.87387      0.28349     -1.16618      0.06849
    -0.87187      0.28186     -1.16284      0.06794
    -0.86987      0.28025     -1.15951      0.06739
    -0.86787      0.27864     -1.15617      0.06685
    -0.86587      0.27704     -1.15283      0.06632
    -0.86386      0.27545     -1.14950      0.06578
    -0.86186      0.27386     -1.14616      0.06525
    -0.85986      0.27228     -1.14282      0.06473
    -0.85786      0.27071     -1.13949      0.06420
    -0.85586      0.26915     -1.13615      0.06369
    -0.85385      0.26759     -1.13281      0.06317
    -0.85185      0.26604     -1.12948      0.06266
    -0.84985      0.26450     -1.12614      0.06215
    -0.84785      0.26296     -1.12280      0.06165
    -0.84585      0.26143     -1.11947      0.06115
    -0.84384      0.25991     -1.11613      0.06065
    -0.84184      0.25840     -1.11279      0.06015
    -0.83984      0.25689     -1.10946      0.05966
    -0.83784      0.25539     -1.10612      0.05918
    -0.83584      0.25390     -1.10278      0.05869
    -0.83383      0.25242     -1.09945      0.05821
    -0.83183      0.25094     -1.09611      0.05774
    -0.82983      0.24946     -1.09277      0.05726
    -0.82783      0.24800     -1.08944      0.05679
    -0.82583      0.24654     -1.08610      0.05633
    -0.82382      0.24509     -1.08276      0.05586
    -0.82182      0.24365     -1.07943      0.05540
    -0.81982      0.24221     -1.07609      0.05494
    -0.81782      0.24078     -1.07275      0.05449
    -0.81582      0.23935     -1.06942      0.05404
    -0.81381      0.23794     -1.06608      0.05359
    -0.81181      0.23653     -1.06274      0.05315
    -0.80981      0.23512     -1.05941      0.05271
    -0.80781      0.23373     -1.05607      0.05227
    -0.80581      0.23234     -1.05273      0.05183
    -0.80380      0.23095     -1.04940      0.05140
    -0.80180      0.22957     -1.04606      0.05097
    -0.79980      0.22820     -1.04272      0.05055
    -0.79780      0.22684     -1.03939      0.05013
    -0.79580      0.22548     -1.03605      0.04971
    -0.79379      0.22413     -1.03271      0.04929
    -0.79179      0.22279     -1.02938      0.04888
    -0.78979      0.22145     -1.02604      0.04847
    -0.78779      0.22012     -1.02270      0.04806
    -0.78579      0.21879     -1.01937      0.04765
    -0.78378      0.21747     -1.01603      0.04725
    -0.78178      0.21616     -1.01269      0.04685
    -0.77978      0.21485     -1.00936      0.04646
    -0.77778      0.21355     -1.00602      0.04607
    -0.77578      0.21226     -1.00268      0.04567
    -0.77377      0.21097     -0.99935      0.04529
    -0.77177      0.20969     -0.99601      0.04490
    -0.76977      0.20842     -0.99267      0.04452
    -0.76777      0.20715     -0.98934      0.04414
    -0.76577      0.20589     -0.98600      0.04377
    -0.76376      0.20463     -0.98266      0.04339
    -0.76176      0.20338     -0.97933      0.04302
    -0.75976      0.20214     -0.97599      0.04265
    -0.75776      0.20090     -0.97265      0.04229
    -0.75576      0.19967     -0.96932      0.04193
    -0.75375      0.19844     -0.96598      0.04157
    -0.75175      0.19722     -0.96264      0.04121
    -0.74975      0.19601     -0.95931      0.04085
    -0.74775      0.19480     -0.95597      0.04050
    -0.74575      0.19360     -0.95263      0.04015
    -0.74374      0.19240     -0.94930      0.03981
    -0.74174      0.19121     -0.94596      0.03946
    -0.73974      0.19003     -0.94262      0.03912
    -0.73774      0.18885     -0.93929      0.03878
    -0.73574      0.18768     -0.93595      0.03845
    -0.73373      0.18651     -0.93261      0.03811
    -0.73173      0.18535     -0.92928      0.03778
    -0.72973      0.18420     -0.92594      0.03745
    -0.72773      0.18305     -0.92260      0.03712
    -0.72573      0.18190     -0.91927      0.03680
    -0.72372      0.18077     -0.91593      0.03648
    -0.72172      0.17963     -0.91259      0.03616
    -0.71972      0.17851     -0.90926      0.03584
    -0.71772      0.17739     -0.90592      0.03553
    -0.71572      0.17627     -0.90258      0.03521
    -0.71371      0.17516     -0.89925      0.03490
    -0.71171      0.17406     -0.89591      0.03460
    -0.70971      0.17296     -0.89257      0.03429
    -0.70771      0.17187     -0.88924      0.03399
    -0.70571      0.17078     -0.88590      0.03369
    -0.70370      0.16970     -0.88256      0.03339
    -0.70170      0.16862     -0.87923      0.03309
    -0.69970      0.16755     -0.87589      0.03280
    -0.69770      0.16649     -0.87255      0.03251
    -0.69570      0.16543     -0.86922      0.03222
    -0.69369      0.16437     -0.86588      0.03193
    -0.69169      0.16332     -0.86254      0.03165
    -0.68969      0.16228     -0.85921      0.03136
    -0.68769      0.16124     -0.85587      0.03108
    -0.68569      0.16021     -0.85253      0.03081
    -0.68368      0.15918     -0.84920      0.03053
