t =     0.4375
           x          rho            u            p
    -1.00000      0.58061     -1.61449      0.18685
    -0.99800      0.57732     -1.61067      0.18537
    -0.99600      0.57404     -1.60686      0.18390
    -0.99399      0.57078     -1.60305      0.18244
    -0.99199      0.56753     -1.59923      0.18099
    -0.98999      0.56430     -1.59542      0.17955
    -0.98799      0.56108     -1.59161      0.17811
    -0.98599      0.55788     -1.58779      0.17669
    -0.98398      0.55469     -1.58398      0.17528
    -0.98198      0.55152     -1.58017      0.17388
    -0.97998      0.54836     -1.57635      0.17249
    -0.97798      0.54522     -1.57254      0.17110
    -0.97598      0.54209     -1.56873      0.16973
    -0.97397      0.53897     -1.56491      0.16837
    -0.97197      0.53587     -1.56110      0.16701
    -0.96997      0.53279     -1.55729      0.16567
    -0.96797      0.52972     -1.55347      0.16433
    -0.96597      0.52666     -1.54966      0.16300
    -0.96396      0.52361     -1.54585      0.16169
    -0.96196      0.52058     -1.54203      0.16038
    -0.95996      0.51757     -1.53822      0.15908
    -0.95796      0.51457     -1.53441      0.15779
    -0.95596      0.51158     -1.53059      0.15651
    -0.95395      0.50860     -1.52678      0.15524
    -0.95195      0.50564     -1.52297      0.15397
    -0.94995      0.50270     -1.51915      0.15272
    -0.94795      0.49977     -1.51534      0.15147
    -0.94595      0.49685     -1.51153      0.15024
    -0.94394      0.49394     -1.50771      0.14901
    -0.94194      0.49105     -1.50390      0.14779
    -0.93994      0.48817     -1.50009      0.14658
    -0.93794      0.48531     -1.49627      0.14537
    -0.93594      0.48246     -1.49246      0.14418
    -0.93393      0.47962     -1.48865      0.14299
    -0.93193      0.47679     -1.48483      0.14182
    -0.92993      0.47398     -1.48102      0.14065
    -0.92793      0.47119     -1.47721      0.13949
    -0.92593      0.46840     -1.47339      0.13833
    -0.92392      0.46563     -1.46958      0.13719
    -0.92192      0.46287     -1.46577      0.13605
    -0.91992      0.46013     -1.46195      0.13492
    -0.91792      0.45740     -1.45814      0.13380
    -0.91592      0.45468     -1.45433      0.13269
    -0.91391      0.45197     -1.45051      0.13159
    -0.91191      0.44928     -1.44670      0.13049
    -0.90991      0.44660     -1.44289      0.12940
    -0.90791      0.44393     -1.43907      0.12832
    -0.90591      0.44127     -1.43526      0.12725
    -0.90390      0.43863     -1.43145      0.12618
    -0.90190      0.43600     -1.42763      0.12513
    -0.89990      0.43339     -1.42382      0.12408
    -0.89790      0.43078     -1.42001      0.12303
    -0.89590      0.42819     -1.41619      0.12200
    -0.89389      0.42561     -1.41238      0.12097
    -0.89189      0.42304     -1.40857      0.11995
    -0.88989      0.42049     -1.40475      0.11894
    -0.88789      0.41795     -1.40094      0.11793
    -0.88589      0.41542     -1.39713      0.11693
